ASN,Client Prefix,NAT,Spoof Private,Spoof Routable,Adjacency Spoofing,Date
12576 (ORANGE-PCS),109.180.224.x/24,yes,rewritten,rewritten,none,2017-10-21
12576 (ORANGE-PCS),109.180.224.x/24,yes,rewritten,rewritten,none,2017-10-21
2856 (BT-UK-AS),86.159.40.x/24,yes,rewritten,rewritten,none,2017-10-21
2856 (BT-UK-AS),2a00:23c5:bdxx::/40,no,blocked,blocked,/64,2017-10-21
13285 (OPALTELECOM-AS),78.148.65.x/24,yes,rewritten,rewritten,none,2017-10-21
56478 (BCUBE-AS),88.98.241.x/24,yes,unknown,rewritten,none,2017-10-21
2856 (BT-UK-AS),86.187.162.x/24,yes,unknown,unknown,none,2017-10-21
12390 (KINGSTON-UK-AS),83.100.143.x/24,yes,unknown,blocked,none,2017-10-21
6871 (Plusnet),91.125.198.x/24,yes,blocked,blocked,none,2017-10-21
13213 (UK2NET-AS),196.52.84.x/24,yes,blocked,blocked,none,2017-10-20
13285 (OPALTELECOM-AS),78.148.65.x/24,yes,rewritten,rewritten,none,2017-10-20
41230 (ASK4),31.205.36.x/24,yes,blocked,blocked,none,2017-10-20
13213 (UK2NET-AS),196.52.84.x/24,yes,blocked,blocked,none,2017-10-20
31712 (GIGASTREAM-AS),83.142.39.x/24,no,blocked,blocked,/28,2017-10-20
2856 (BT-UK-AS),86.187.164.x/24,yes,unknown,unknown,none,2017-10-20
5378,90.254.179.x/24,yes,blocked,blocked,none,2017-10-20
12390 (KINGSTON-UK-AS),83.100.143.x/24,yes,unknown,blocked,none,2017-10-20
5089 (NTL),86.28.232.x/24,yes,blocked,blocked,none,2017-10-20
6871 (Plusnet),46.208.160.x/24,yes,unknown,unknown,none,2017-10-20
13285 (OPALTELECOM-AS),78.148.65.x/24,yes,rewritten,rewritten,none,2017-10-20
13213 (UK2NET-AS),196.52.84.x/24,yes,blocked,blocked,none,2017-10-20
13285 (OPALTELECOM-AS),2.99.254.x/24,yes,rewritten,rewritten,none,2017-10-20
5089 (NTL),82.20.247.x/24,yes,blocked,blocked,none,2017-10-20
786 (JANET),128.240.225.x/24,yes,unknown,unknown,none,2017-10-20
13213 (UK2NET-AS),196.52.84.x/24,yes,blocked,blocked,none,2017-10-20
13285 (OPALTELECOM-AS),2.99.254.x/24,yes,rewritten,rewritten,none,2017-10-20
2856 (BT-UK-AS),86.128.217.x/24,yes,blocked,blocked,none,2017-10-20
5089 (NTL),80.2.114.x/24,yes,blocked,blocked,none,2017-10-20
786 (JANET),128.240.225.x/24,yes,unknown,unknown,none,2017-10-20
12576 (ORANGE-PCS),109.180.224.x/24,yes,rewritten,rewritten,none,2017-10-20
5607 (BSKYB-BROADBAND-AS),5.64.212.x/24,yes,blocked,blocked,none,2017-10-20
5607 (BSKYB-BROADBAND-AS),2a02:c7f:2xx::/40,no,blocked,blocked,/56,2017-10-20
5607 (BSKYB-BROADBAND-AS),2.127.230.x/24,yes,blocked,blocked,none,2017-10-20
5607 (BSKYB-BROADBAND-AS),2a02:c7d:8cxx::/40,no,blocked,blocked,/64,2017-10-20
786 (JANET),128.240.225.x/24,yes,unknown,unknown,none,2017-10-20
54115 (FACEBOOK-CORP),199.201.66.x/24,yes,unknown,unknown,none,2017-10-20
54115 (FACEBOOK-CORP),2620:10d:c0xx::/40,yes,unknown,unknown,none,2017-10-20
2856 (BT-UK-AS),86.145.31.x/24,yes,blocked,blocked,none,2017-10-20
31655 (ASN-GammaTelecom),195.162.100.x/24,yes,unknown,blocked,none,2017-10-20
41230 (ASK4),31.205.36.x/24,yes,blocked,blocked,none,2017-10-20
9105 (TISCALI-UK),212.139.95.x/24,yes,rewritten,rewritten,none,2017-10-20
54115 (FACEBOOK-CORP),199.201.66.x/24,yes,rewritten,rewritten,none,2017-10-20
54115 (FACEBOOK-CORP),2620:10d:c0xx::/40,yes,unknown,unknown,none,2017-10-20
13213 (UK2NET-AS),196.52.84.x/24,yes,blocked,blocked,none,2017-10-20
62240 (Clouvider),185.164.137.x/24,no,blocked,received,/8,2017-10-20
62240 (Clouvider),2a04:92c7:xx::/40,no,received,received,none,2017-10-20
6871 (Plusnet),51.7.29.x/24,yes,rewritten,rewritten,none,2017-10-20
13213 (UK2NET-AS),196.52.84.x/24,yes,blocked,blocked,none,2017-10-20
13213 (UK2NET-AS),196.52.84.x/24,yes,blocked,blocked,none,2017-10-19
5607 (BSKYB-BROADBAND-AS),90.192.132.x/24,yes,blocked,blocked,none,2017-10-19
5607 (BSKYB-BROADBAND-AS),2a02:c7d:bbxx::/40,no,blocked,blocked,/64,2017-10-19
13213 (UK2NET-AS),196.52.84.x/24,yes,blocked,blocked,none,2017-10-19
2856 (BT-UK-AS),86.167.182.x/24,yes,rewritten,rewritten,none,2017-10-19
5413 (AS5413),212.105.162.x/24,yes,rewritten,rewritten,none,2017-10-19
13213 (UK2NET-AS),82.163.79.x/24,no,blocked,blocked,none,2017-10-19
2856 (BT-UK-AS),81.148.170.x/24,yes,rewritten,rewritten,none,2017-10-19
13285 (OPALTELECOM-AS),92.24.134.x/24,yes,rewritten,rewritten,none,2017-10-19
5089 (NTL),92.236.76.x/24,yes,blocked,blocked,none,2017-10-19
5413 (AS5413),212.105.162.x/24,yes,rewritten,rewritten,none,2017-10-19
13213 (UK2NET-AS),196.52.84.x/24,yes,blocked,blocked,none,2017-10-19
5089 (NTL),82.3.2.x/24,yes,blocked,blocked,none,2017-10-19
786 (JANET),129.67.116.x/24,yes,unknown,unknown,none,2017-10-19
31655 (ASN-GammaTelecom),185.21.209.x/24,yes,blocked,blocked,none,2017-10-19
9105 (TISCALI-UK),88.111.148.x/24,yes,rewritten,rewritten,none,2017-10-19
13213 (UK2NET-AS),196.52.84.x/24,yes,blocked,blocked,none,2017-10-19
60339 (H3GUK),188.29.164.x/24,yes,rewritten,rewritten,none,2017-10-19
13213 (UK2NET-AS),196.52.84.x/24,yes,blocked,blocked,none,2017-10-19
2856 (BT-UK-AS),81.154.147.x/24,yes,rewritten,rewritten,none,2017-10-19
5089 (NTL),86.19.215.x/24,yes,rewritten,rewritten,none,2017-10-19
13285 (OPALTELECOM-AS),2.99.254.x/24,yes,rewritten,rewritten,none,2017-10-19
786 (JANET),128.240.225.x/24,yes,unknown,unknown,none,2017-10-19
62240 (Clouvider),185.42.222.x/24,yes,blocked,blocked,none,2017-10-19
20860 (IOMART-AS),87.117.199.x/24,yes,unknown,unknown,none,2017-10-19
13213 (UK2NET-AS),196.52.84.x/24,yes,blocked,blocked,none,2017-10-19
2856 (BT-UK-AS),81.135.129.x/24,yes,blocked,blocked,none,2017-10-19
2856 (BT-UK-AS),2a00:23c1:bfxx::/40,no,blocked,blocked,/56,2017-10-19
13285 (OPALTELECOM-AS),2.99.254.x/24,yes,rewritten,rewritten,none,2017-10-19
5089 (NTL),81.111.76.x/24,yes,blocked,blocked,none,2017-10-19
2856 (BT-UK-AS),81.144.173.x/24,yes,blocked,blocked,none,2017-10-19
12513 (ECLIPSE),82.153.173.x/24,yes,blocked,blocked,none,2017-10-19
2856 (BT-UK-AS),86.176.100.x/24,yes,rewritten,rewritten,none,2017-10-19
25180 (EXPONENTIAL-E-AS),5.148.8.x/24,yes,rewritten,rewritten,none,2017-10-19
5089 (NTL),77.98.166.x/24,yes,unknown,blocked,none,2017-10-19
5089 (NTL),82.28.86.x/24,yes,blocked,blocked,none,2017-10-19
56329 (GIGACLEAR),46.227.149.x/24,yes,rewritten,rewritten,none,2017-10-19
5089 (NTL),82.28.86.x/24,yes,blocked,blocked,none,2017-10-19
6871 (Plusnet),46.208.245.x/24,yes,unknown,rewritten,none,2017-10-19
5503 (RMIFL),194.154.22.x/24,no,blocked,blocked,/19,2017-10-19
13213 (UK2NET-AS),196.52.84.x/24,yes,unknown,unknown,none,2017-10-18
2856 (BT-UK-AS),86.179.154.x/24,yes,blocked,blocked,none,2017-10-18
13213 (UK2NET-AS),196.52.84.x/24,yes,blocked,blocked,none,2017-10-18
5413 (AS5413),195.147.143.x/24,yes,rewritten,rewritten,none,2017-10-18
5089 (NTL),82.28.86.x/24,yes,unknown,blocked,none,2017-10-18
20860 (IOMART-AS),78.129.251.x/24,yes,unknown,unknown,none,2017-10-18
13285 (OPALTELECOM-AS),78.148.65.x/24,yes,rewritten,rewritten,none,2017-10-18
8075 (MICROSOFT-CORP-MSN-AS-BLOCK),51.140.48.x/24,yes,blocked,blocked,none,2017-10-18
2856 (BT-UK-AS),86.165.33.x/24,yes,unknown,unknown,none,2017-10-18
786 (JANET),193.61.148.x/24,yes,blocked,blocked,none,2017-10-18
2856 (BT-UK-AS),81.154.147.x/24,yes,rewritten,rewritten,none,2017-10-18
786 (JANET),193.61.148.x/24,yes,rewritten,rewritten,none,2017-10-18
5607 (BSKYB-BROADBAND-AS),5.64.199.x/24,yes,blocked,blocked,none,2017-10-18
5607 (BSKYB-BROADBAND-AS),2a02:c7f:4cxx::/40,no,blocked,blocked,/64,2017-10-18
786 (JANET),193.61.148.x/24,yes,blocked,blocked,none,2017-10-18
12390 (KINGSTON-UK-AS),83.100.143.x/24,yes,blocked,blocked,none,2017-10-18
2856 (BT-UK-AS),86.128.217.x/24,yes,blocked,blocked,none,2017-10-18
5089 (NTL),80.2.114.x/24,yes,blocked,blocked,none,2017-10-18
786 (JANET),163.1.132.x/24,yes,unknown,unknown,none,2017-10-18
29446 (CHUNKYCHIPS-AS),82.146.145.x/24,yes,blocked,blocked,none,2017-10-18
43234 (TT-AOLUK-AS),92.1.32.x/24,yes,blocked,blocked,none,2017-10-18
5089 (NTL),82.28.86.x/24,yes,blocked,blocked,none,2017-10-18
20712 (AS20712),81.2.114.x/24,yes,rewritten,rewritten,none,2017-10-18
20712 (AS20712),2001:8b0:dxx::/40,no,blocked,blocked,/64,2017-10-18
12576 (ORANGE-PCS),2.25.58.x/24,yes,rewritten,rewritten,none,2017-10-18
6871 (Plusnet),147.147.238.x/24,yes,rewritten,rewritten,none,2017-10-18
786 (JANET),193.61.148.x/24,yes,blocked,blocked,none,2017-10-18
9105 (TISCALI-UK),88.111.148.x/24,yes,rewritten,rewritten,none,2017-10-18
6871 (Plusnet),46.208.160.x/24,yes,unknown,unknown,none,2017-10-18
6871 (Plusnet),147.147.238.x/24,yes,unknown,rewritten,none,2017-10-18
2856 (BT-UK-AS),86.179.169.x/24,yes,rewritten,rewritten,none,2017-10-18
6871 (Plusnet),51.6.201.x/24,yes,blocked,blocked,none,2017-10-18
5089 (NTL),82.15.58.x/24,yes,blocked,blocked,none,2017-10-18
60339 (H3GUK),188.29.164.x/24,yes,rewritten,rewritten,none,2017-10-18
12576 (ORANGE-PCS),31.98.72.x/24,yes,unknown,unknown,none,2017-10-18
12576 (ORANGE-PCS),31.98.72.x/24,yes,unknown,unknown,none,2017-10-18
2529 (DEMON-INTERNET),62.49.161.x/24,yes,blocked,blocked,none,2017-10-18
5413 (AS5413),89.145.253.x/24,yes,rewritten,rewritten,none,2017-10-18
12576 (ORANGE-PCS),109.180.224.x/24,yes,rewritten,rewritten,none,2017-10-17
5089 (NTL),81.111.76.x/24,yes,blocked,blocked,none,2017-10-17
13285 (OPALTELECOM-AS),89.242.221.x/24,yes,rewritten,rewritten,none,2017-10-17
6871 (Plusnet),46.208.160.x/24,yes,unknown,unknown,none,2017-10-17
5089 (NTL),82.26.72.x/24,yes,blocked,blocked,none,2017-10-17
12576 (ORANGE-PCS),109.180.224.x/24,yes,rewritten,rewritten,none,2017-10-17
12496 (IDNET),91.135.5.x/24,yes,rewritten,rewritten,none,2017-10-17
5089 (NTL),81.108.49.x/24,yes,unknown,unknown,none,2017-10-17
13285 (OPALTELECOM-AS),78.148.65.x/24,yes,rewritten,rewritten,none,2017-10-17
5089 (NTL),82.3.2.x/24,yes,blocked,blocked,none,2017-10-17
20860 (IOMART-AS),95.154.201.x/24,yes,unknown,unknown,none,2017-10-17
786 (JANET),193.61.148.x/24,yes,rewritten,rewritten,none,2017-10-17
29180 (O2-ONLINE-AS),82.132.237.x/24,yes,blocked,blocked,none,2017-10-17
13213 (UK2NET-AS),196.52.84.x/24,yes,blocked,blocked,none,2017-10-17
60339 (H3GUK),188.29.164.x/24,yes,blocked,received,/8,2017-10-17
786 (JANET),193.61.148.x/24,yes,blocked,blocked,none,2017-10-17
5503 (RMIFL),194.238.49.x/24,yes,unknown,unknown,none,2017-10-17
41811 (CONVERGENCE-GROUP),137.221.128.x/24,yes,unknown,unknown,none,2017-10-17
